code,term
103007003,Headache due to external compression of head
103008008,Postpartum headache
103009000,Headache due to cold exposure
103010005,Headache associated with sexual activity
103011009,Benign exertional headache
103012002,Analgesic overuse headache
1119294003,Unilateral headache on left side of head
1119295002,Unilateral headache on right side of head
112101004,Dental headache
122751000119105,Acute posttraumatic headache
129610005,Headache due to intracranial disease
13322008,Postseizure headache
162211001,Viral headache
162298006,No headache
162299003,Generalized headache
162300006,Unilateral headache
162301005,Bilateral headache
162304002,Parietal headache
162307009,Aching headache
162308004,Throbbing headache
162309007,Shooting headache
162310002,Morning headache
162311003,Heavy head
169464001,Headache caused by oral contraceptive pill
230477005,Chronic post-traumatic headache
230483008,Headache associated with substance abuse or withdrawal
248661000000105,Increased frequency of headaches
25064002,Headache
267096005,Frontal headache
279016001,Cervicogenic headache
294081000119102,Intractable headache caused by drug
294091000119104,Headache caused by drug
301356002,Maxillary sinus pain
301357006,Frontal sinus pain
330007,Occipital headache
364760007,Finding of headache character
38823002,Aural headache
395688005,Benign coital headache
41413006,Temporal headache
43242008,Drug withdrawal headache
445322004,Migraine variant with headache
44538002,Nasal headache
445511002,Orthostatic headache
4969004,Sinus headache
54012000,Posttraumatic headache
698803006,Medication overuse headache
699694000,Chronic post-concussion headache
703182002,Headache due to reversible cerebral vasoconstriction syndrome
712826000,Intermittent headache
712831003,Frequent headache
722983008,Headache due to injury of head and neck
725058003,Short-lasting unilateral neuralgiform headache attacks with conjunctival injection and tearing syndrome
735938006,Acute headache
762353009,Acute headache due to traumatic injury of head
762354003,Persistent headache due to and following injury of head
86925001,Ocular headache
95658004,Cough headache syndrome
